26/06/16,67.19,67.888,68.09,67.15,0,-1.02%
03/07/16,67.139,67.19,67.555,67.07,0,-0.08%
10/07/16,67.141,67.139,67.308,66.802,0,0.00%
17/07/16,67.154,67.096,67.273,67.012,0,0.02%
24/07/16,66.655,67.165,67.495,66.625,0,-0.74%
31/07/16,66.842,66.72,67.015,66.57,0,0.28%
07/08/16,66.908,66.84,66.985,66.6,0,0.10%
14/08/16,67.137,66.91,67.205,66.688,0,0.34%
21/08/16,67.136,67.139,67.37,66.831,0,-0.00%
28/08/16,66.795,67.169,67.247,66.617,0,-0.51%
04/09/16,66.895,66.625,66.895,66.275,0,0.15%
11/09/16,67.075,66.85,67.148,66.727,0,0.27%
18/09/16,66.707,67.076,67.145,66.53,0,-0.55%
25/09/16,66.556,66.707,66.955,66.327,0,-0.23%
02/10/16,66.602,66.556,66.89,66.373,0,0.07%
09/10/16,66.717,66.602,66.99,66.473,0,0.17%
16/10/16,66.926,66.718,67.005,66.61,0,0.31%
23/10/16,66.778,66.919,66.96,66.691,0,-0.22%
30/10/16,66.796,66.779,66.87,66.63,0,0.03%
06/11/16,67.565,66.82,67.565,66.252,0,1.15%
13/11/16,68.191,67.52,68.25,67.46,0,0.93%
20/11/16,68.519,68.185,68.881,68.02,0,0.48%
27/11/16,68.031,68.519,68.81,68.01,0,-0.71%
04/12/16,67.47,68.026,68.28,67.318,0,-0.82%
11/12/16,67.855,67.471,67.95,67.37,0,0.57%
18/12/16,67.837,67.85,68.111,67.708,0,-0.03%
25/12/16,67.955,67.841,68.261,67.705,0,0.17%
01/01/17,68.115,67.97,68.455,67.745,0,0.24%
08/01/17,68.18,68.126,68.511,67.96,0,0.10%
15/01/17,68.075,68.183,68.335,67.87,0,-0.15%
22/01/17,68.105,68.096,68.255,67.98,0,0.04%
29/01/17,67.184,68.105,68.119,67.184,0,-1.35%
05/02/17,66.854,67.241,67.486,66.741,0,-0.49%
12/02/17,67.08,66.92,67.167,66.8,0,0.34%
19/02/17,66.645,67.085,67.085,66.615,0,-0.65%
26/02/17,66.78,66.74,66.92,66.65,0,0.20%
05/03/17,66.555,66.8,66.88,66.555,0,-0.34%
12/03/17,65.475,66.155,66.265,65.255,0,-1.62%
19/03/17,65.425,65.425,65.59,65.225,0,-0.08%
26/03/17,64.86,65.28,65.28,64.8,0,-0.86%
02/04/17,64.27,64.804,65.174,64.154,0,-0.91%
09/04/17,64.48,64.32,64.745,64.278,0,0.33%
16/04/17,64.65,64.44,64.738,64.305,0,0.26%
23/04/17,64.29,64.553,64.558,63.94,0,-0.56%
30/04/17,64.315,64.285,64.395,64.115,0,0.04%
07/05/17,64.243,64.245,64.7,64.195,0,-0.11%
14/05/17,64.565,64.11,65.025,63.985,0,0.50%
21/05/17,64.51,64.505,64.955,64.425,0,-0.09%
28/05/17,64.415,64.495,64.707,64.345,0,-0.15%
04/06/17,64.245,64.32,64.515,64.167,0,-0.26%
11/06/17,64.465,64.355,64.75,64.245,0,0.34%
18/06/17,64.505,64.445,64.7,64.34,0,0.06%
25/06/17,64.62,64.465,64.84,64.405,0,0.18%
02/07/17,64.625,64.675,64.93,64.54,0,0.01%
09/07/17,64.424,64.608,64.638,64.424,0,-0.31%
16/07/17,64.385,64.355,64.46,64.245,0,-0.06%
23/07/17,64.115,64.415,64.465,64.065,0,-0.42%
30/07/17,63.675,64.161,64.294,63.611,0,-0.69%
06/08/17,64.14,63.715,64.27,63.62,0,0.73%
13/08/17,64.095,63.985,64.328,63.935,0,-0.07%
20/08/17,64.005,64.075,64.157,64.005,0,-0.14%
27/08/17,64.025,63.89,64.06,63.855,0,0.03%
03/09/17,63.785,63.945,64.262,63.78,0,-0.37%
10/09/17,64.11,63.905,64.175,63.837,0,0.51%
17/09/17,64.795,64.055,65.155,64.002,0,1.07%
24/09/17,65.31,64.845,65.895,64.725,0,0.79%
01/10/17,65.4,65.6,65.642,64.955,0,0.14%
08/10/17,64.7,65.375,65.43,64.7,0,-1.07%
15/10/17,65.04,64.75,65.165,64.695,0,0.53%
22/10/17,65.04,65.075,65.2,64.725,0,0.00%
29/10/17,64.56,64.89,64.96,64.48,0,-0.74%
05/11/17,65.19,64.67,65.208,64.615,0,0.98%
12/11/17,65.015,65.365,65.545,64.625,0,-0.27%
19/11/17,64.68,64.98,65.13,64.555,0,-0.52%
26/11/17,64.52,64.72,64.833,64.28,0,-0.25%
03/12/17,64.48,64.56,64.61,64.23,0,-0.06%
10/12/17,64.08,64.46,64.56,64.015,0,-0.62%
17/12/17,64.02,64.16,64.73,63.945,0,-0.09%
24/12/17,63.84,64.04,64.28,63.79,0,-0.28%
31/12/17,63.34,63.86,63.87,63.323,0,-0.78%
07/01/18,63.61,63.34,63.855,63.25,0,0.43%
14/01/18,63.83,63.465,64.13,63.34,0,0.35%
21/01/18,63.59,63.89,64.01,63.46,0,-0.38%
28/01/18,64.13,63.61,64.2,63.49,0,0.85%
04/02/18,64.375,64.235,64.438,64.005,0,0.38%
11/02/18,64.215,64.285,64.345,63.815,0,-0.25%
18/02/18,64.71,64.51,65.11,64.42,0,0.77%
25/02/18,65.22,64.66,65.32,64.63,0,0.79%
04/03/18,65.125,65.055,65.195,64.855,0,-0.15%
11/03/18,64.99,64.97,65.075,64.81,0,-0.21%
18/03/18,64.99,65.045,65.25,64.982,0,0.00%
25/03/18,65.115,64.895,65.295,64.727,0,0.19%
01/04/18,64.93,65.12,65.185,64.89,0,-0.28%
08/04/18,65.255,64.865,65.445,64.85,0,0.50%
15/04/18,66.21,65.33,66.21,65.32,0,1.46%
22/04/18,66.62,66.21,66.98,66.15,0,0.62%
29/04/18,66.82,66.6,66.92,66.35,0,0.30%
06/05/18,67.36,66.825,67.477,66.785,0,0.81%
13/05/18,67.99,67.252,68.143,67.215,0,0.94%
20/05/18,67.73,68.11,68.485,67.718,0,-0.38%
27/05/18,66.995,67.505,67.99,66.995,0,-1.09%
03/06/18,67.53,66.915,67.795,66.84,0,0.80%
10/06/18,68.06,67.445,68.065,67.275,0,0.78%
17/06/18,67.87,68.16,68.39,67.715,0,-0.28%
24/06/18,68.46,67.91,69.1,67.91,0,0.87%
01/07/18,68.805,68.49,69.03,68.335,0,0.50%
08/07/18,68.5,68.57,68.9,68.335,0,-0.44%
15/07/18,68.74,68.56,69.132,68.28,0,0.35%
22/07/18,68.605,68.705,69.088,68.535,0,-0.20%
29/07/18,68.545,68.705,68.845,68.265,0,-0.09%
05/08/18,68.89,68.575,69.025,68.455,0,0.50%
12/08/18,70.1,69.49,70.42,69.41,0,1.76%
19/08/18,69.97,69.82,70.24,69.535,0,-0.19%
26/08/18,71.005,69.765,71.025,69.705,0,1.48%
02/09/18,71.79,70.795,72.105,70.73,0,1.11%
09/09/18,71.88,72.14,72.92,71.535,0,0.13%
16/09/18,72.24,72.53,72.99,71.76,0,0.50%
23/09/18,72.51,72.48,72.965,72.34,0,0.37%
30/09/18,73.77,72.605,74.25,72.605,0,1.74%
07/10/18,73.61,73.875,74.49,73.53,0,-0.22%
14/10/18,73.375,73.797,74.065,73.295,0,-0.32%
21/10/18,73.46,73.305,73.828,73.095,0,0.12%
28/10/18,72.44,73.355,74.135,72.43,0,-1.39%
04/11/18,72.48,72.808,73.135,72.375,0,0.06%
11/11/18,71.98,72.735,73.067,71.715,0,-0.69%
18/11/18,70.655,71.925,72.082,70.655,0,-1.84%
25/11/18,69.65,70.495,71.035,69.57,0,-1.42%
02/12/18,70.86,69.88,71.15,69.88,0,1.74%
09/12/18,71.92,71.36,72.637,71.24,0,1.50%
16/12/18,70.14,71.9,71.9,69.648,0,-2.47%
23/12/18,69.933,70.162,70.404,69.762,0,-0.30%
30/12/18,69.55,69.783,70.531,69.44,0,-0.55%
06/01/19,70.399,69.526,70.661,69.25,0,1.22%
13/01/19,71.21,70.4,71.422,70.36,0,1.15%
20/01/19,70.9,71.204,71.537,70.89,0,-0.44%
27/01/19,71.435,70.925,71.485,70.87,0,0.75%
03/02/19,71.175,71.474,71.85,71.015,0,-0.36%
10/02/19,71.33,71.24,71.464,70.402,0,0.22%
17/02/19,71.035,71.334,71.607,70.925,0,-0.41%
24/02/19,71,71.027,71.491,70.713,0,-0.05%
03/03/19,70.012,70.822,70.988,69.827,0,-1.39%
10/03/19,68.963,70.042,70.055,68.935,0,-1.50%
17/03/19,69.17,68.964,69.175,68.355,0,0.30%
24/03/19,69.185,69.154,69.36,68.772,0,0.02%
31/03/19,69.17,69.351,69.419,68.39,0,-0.02%
07/04/19,69.19,69.34,69.74,68.837,0,0.03%
14/04/19,69.407,69.164,69.685,69.035,0,0.31%
21/04/19,69.85,69.366,70.335,69.366,0,0.64%
28/04/19,69.095,69.879,69.918,69.095,0,-1.08%
05/05/19,70.015,69.316,70.282,69.286,0,1.33%
12/05/19,70.28,70.007,70.644,69.958,0,0.38%
19/05/19,69.38,69.395,70.07,69.363,0,-1.28%
26/05/19,69.58,69.405,70.008,69.355,0,0.29%
02/06/19,69.355,69.617,69.621,69.035,0,-0.32%
09/06/19,69.833,69.38,69.865,69.272,0,0.69%
16/06/19,69.615,69.805,69.977,69.329,0,-0.31%
23/06/19,68.95,69.619,69.62,68.866,0,-0.96%
30/06/19,68.45,68.949,69.095,68.385,0,-0.73%
07/07/19,68.56,68.579,68.853,68.28,0,0.16%
14/07/19,68.86,68.54,69.01,68.482,0,0.44%
21/07/19,68.88,68.955,69.151,68.816,0,0.03%
28/07/19,69.7,68.905,69.7,68.657,0,1.19%
04/08/19,70.924,70.118,71.198,70.118,0,1.76%
11/08/19,71.155,71.002,71.817,70.845,0,0.33%
18/08/19,71.513,71.221,72.061,71.07,0,0.50%
25/08/19,71.453,71.917,72.257,71.357,0,-0.08%
01/09/19,71.645,71.465,72.418,71.465,0,0.27%
08/09/19,70.985,71.715,72.012,70.847,0,-0.92%
15/09/19,71.075,71.685,71.987,70.685,0,0.13%
22/09/19,70.509,71.026,71.154,70.364,0,-0.80%
29/09/19,70.825,70.425,71.365,70.358,0,0.45%
06/10/19,70.924,70.961,71.234,70.799,0,0.14%
13/10/19,71.09,70.893,71.73,70.74,0,0.23%
20/10/19,70.82,71.08,71.09,70.72,0,-0.38%
27/10/19,70.76,70.819,71.065,70.681,0,-0.08%
03/11/19,71.36,70.56,71.364,70.56,0,0.85%
10/11/19,71.65,71.37,72.25,71.29,0,0.41%
17/11/19,71.792,71.666,72.011,71.566,0,0.20%
24/11/19,71.749,71.693,71.872,71.226,0,-0.06%
01/12/19,71.283,71.795,71.835,71.17,0,-0.65%
08/12/19,70.798,71.293,71.293,70.503,0,-0.68%
15/12/19,71.06,70.76,71.256,70.76,0,0.37%
22/12/19,71.455,71.118,71.505,71.115,0,0.56%
29/12/19,71.77,71.34,71.844,71.23,0,0.44%
05/01/20,70.96,72.018,72.13,70.848,0,-1.13%
12/01/20,71.079,70.798,71.099,70.675,0,0.17%
19/01/20,71.33,71.07,71.465,71.01,0,0.35%
26/01/20,71.555,71.48,71.665,71.17,0,0.32%
02/02/20,71.515,71.535,71.665,71.1,0,-0.06%
09/02/20,71.528,71.391,71.597,71.175,0,0.02%
16/02/20,71.88,71.42,72.056,71.25,0,0.49%
23/02/20,72.539,71.905,72.574,71.534,0,0.92%
01/03/20,74.004,72.519,74.073,72.027,0,2.02%
08/03/20,73.84,73.971,74.576,73.531,0,-0.22%
15/03/20,75.398,74.025,75.398,73.857,0,2.11%
22/03/20,75.472,75.37,76.385,74.365,0,0.10%
29/03/20,76.241,75.145,76.43,75.096,0,1.02%
05/04/20,75.879,76.24,76.555,75.521,0,-0.47%
12/04/20,76.55,75.879,76.914,75.879,0,0.88%
19/04/20,76.27,76.55,77.01,75.817,0,-0.37%
26/04/20,75.749,76.27,76.449,74.909,0,-0.68%
03/05/20,75.535,75.75,76.145,75.262,0,-0.28%
10/05/20,75.321,75.535,75.962,75.049,0,-0.28%
